Member,HS_Code,Label_EN,Explanatory_EN
http://data.europa.eu/xsp/cn2024/520644000080,5206.44,"5206 44 00 -- Measuring per single yarn less than 192,31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number per single yarn)","Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 125 decitex to < 192,31 decitex ""> MN 52 to MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
http://data.europa.eu/xsp/cn2024/520645000080,5206.45,5206 45 00 -- Measuring per single yarn less than 125 decitex (exceeding 80 metric number per single yarn),"Multiple ""folded"" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of < 125 decitex ""> MN 80"" per single yarn (excl. sewing thread and yarn put up for retail sale)"
http://data.europa.eu/xsp/cn2024/520710000080,5207.10,5207 10 00 - Containing 85 % or more by weight of cotton,"Cotton yarn containing >= 85% cotton by weight, put up for retail sale (excl. sewing thread)"
http://data.europa.eu/xsp/cn2024/520790000080,5207.90,5207 90 00 - Other,"Cotton yarn containing predominantly, but < 85% cotton by weight, put up for retail sale (excl. sewing thread)"
http://data.europa.eu/xsp/cn2024/520811000080,5208.11,"5208 11 -- Plain weave, weighing not more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/520812000080,5208.12,"5208 12 -- Plain weave, weighing more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/520813000080,5208.13,"5208 13 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, unbleached"
http://data.europa.eu/xsp/cn2024/520819000080,5208.19,5208 19 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², unbleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520821000080,5208.21,"5208 21 -- Plain weave, weighing not more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/520822000080,5208.22,"5208 22 -- Plain weave, weighing more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², bleached"
http://data.europa.eu/xsp/cn2024/520823000080,5208.23,"5208 23 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, bleached"
http://data.europa.eu/xsp/cn2024/520829000080,5208.29,5208 29 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², bleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520831000080,5208.31,"5208 31 00 -- Plain weave, weighing not more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², dyed"
http://data.europa.eu/xsp/cn2024/520832000080,5208.32,"5208 32 -- Plain weave, weighing more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², dyed"
http://data.europa.eu/xsp/cn2024/520833000080,5208.33,"5208 33 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, dyed"
http://data.europa.eu/xsp/cn2024/520839000080,5208.39,5208 39 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², dyed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520841000080,5208.41,"5208 41 00 -- Plain weave, weighing not more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², made from yarn of different colours"
http://data.europa.eu/xsp/cn2024/520842000080,5208.42,"5208 42 00 -- Plain weave, weighing more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², made from yarn of different colours"
http://data.europa.eu/xsp/cn2024/520843000080,5208.43,"5208 43 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, made from yarn of different colours"
http://data.europa.eu/xsp/cn2024/520849000080,5208.49,5208 49 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², made from yarn of different colours (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520851000080,5208.51,"5208 51 00 -- Plain weave, weighing not more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m², printed"
http://data.europa.eu/xsp/cn2024/520852000080,5208.52,"5208 52 00 -- Plain weave, weighing more than 100 g/m²","Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 g/m², printed"
http://data.europa.eu/xsp/cn2024/520859000080,5208.59,5208 59 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m², printed (excl. plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520911000080,5209.11,5209 11 00 -- Plain weave,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/520912000080,5209.12,"5209 12 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, unbleached"
http://data.europa.eu/xsp/cn2024/520919000080,5209.19,5209 19 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², unbleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520921000080,5209.21,5209 21 00 -- Plain weave,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², bleached"
http://data.europa.eu/xsp/cn2024/520922000080,5209.22,"5209 22 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, bleached"
http://data.europa.eu/xsp/cn2024/520929000080,5209.29,5209 29 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², bleached (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520931000080,5209.31,5209 31 00 -- Plain weave,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², dyed"
http://data.europa.eu/xsp/cn2024/520932000080,5209.32,"5209 32 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, dyed"
http://data.europa.eu/xsp/cn2024/520939000080,5209.39,5209 39 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², dyed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520941000080,5209.41,5209 41 00 -- Plain weave,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours"
http://data.europa.eu/xsp/cn2024/520942000080,5209.42,5209 42 00 -- Denim,"Denim, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours"
http://data.europa.eu/xsp/cn2024/520943000080,5209.43,"5209 43 00 -- Other fabrics of 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, made of yarn of different colours"
http://data.europa.eu/xsp/cn2024/520949000080,5209.49,5209 49 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², made of yarn of different colours (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/520951000080,5209.51,5209 51 00 -- Plain weave,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², printed"
http://data.europa.eu/xsp/cn2024/520952000080,5209.52,"5209 52 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, printed"
http://data.europa.eu/xsp/cn2024/520959000080,5209.59,5209 59 00 -- Other fabrics,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m², printed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521011000080,5210.11,5210 11 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/521019000080,5210.19,5210 19 00 -- Other fabrics,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², unbleached (excl. plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521021000080,5210.21,5210 21 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², bleached"
http://data.europa.eu/xsp/cn2024/521029000080,5210.29,5210 29 00 -- Other fabrics,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², bleached (excl. plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521031000080,5210.31,5210 31 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², dyed"
http://data.europa.eu/xsp/cn2024/521032000080,5210.32,"5210 32 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², in three-thread or four-thread twill, incl. cross twill, dyed"
http://data.europa.eu/xsp/cn2024/521039000080,5210.39,5210 39 00 -- Other fabrics,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², dyed (excl. those in three-thread or four-thread twill, incl. cross twill, and plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521041000080,5210.41,5210 41 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², made of yarn of different colours"
http://data.europa.eu/xsp/cn2024/521049000080,5210.49,5210 49 00 -- Other fabrics,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², made from yarn of different colours (excl. plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521051000080,5210.51,5210 51 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², printed"
http://data.europa.eu/xsp/cn2024/521059000080,5210.59,5210 59 00 -- Other fabrics,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing <= 200 g/m², printed (excl. plain woven fabrics)"
http://data.europa.eu/xsp/cn2024/521111000080,5211.11,5211 11 00 -- Plain weave,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing > 200 g/m², unbleached"
http://data.europa.eu/xsp/cn2024/521112000080,5211.12,"5211 12 00 -- 3-thread or 4-thread twill, including cross twill","Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally or solely with man-made fibres and weighing > 200 g/m², in three-thread or four-thread twill, incl. cross twill, unbleached"
